obsID,timelbl2,timelbl3,place
4392,Day,Twilight,Mudflats_Territory
4393,Day,Day,Mudflats_Territory
4394,Day,Day,Mudflats_Territory
4396,Day,Day,Mudflats_Territory
4397,Day,Day,Mudflats_Territory
4399,Day,Day,Mudflats_Territory
4401,Day,Day,Mudflats_Territory
4402,Day,Day,Mudflats_Territory
4403,Day,Day,Mudflats_Territory
4404,Day,Day,Mudflats_Territory
4405,Day,Day,Mudflats_Territory
4406,Day,Day,Mudflats_Territory
4407,Day,Day,Mudflats_Territory
4408,Day,Day,Mudflats_Territory
4409,Day,Day,Mudflats_Territory
4410,Day,Day,Mudflats_Territory
4411,Day,Day,Mudflats_Territory
4412,Day,Day,Mudflats_Territory
4415,Day,Day,Mudflats_Territory
4416,Day,Day,Mudflats_Territory
4417,Day,Day,Mudflats_Territory
4418,Day,Day,Mudflats_Territory
4419,Day,Day,Mudflats_Territory
4420,Day,Twilight,Mudflats_Territory
4421,Day,Twilight,Mudflats_Territory
4423,Night,Twilight,Mudflats_Territory
4424,Night,Night,Mudflats_Territory
4425,Night,Night,Mudflats_Territory
4426,Night,Night,Mudflats_Territory
4427,Night,Night,Mudflats_Territory
4428,Night,Night,Mudflats_Territory
4429,Night,Night,Mudflats_Territory
4431,Night,Night,Mudflats_Territory
4433,Night,Night,Mudflats_Territory
4434,Night,Night,Mudflats_Territory
4435,Night,Night,Mudflats_Territory
4436,Night,Night,Mudflats_Territory
4439,Day,Twilight,Mudflats_Territory
4441,Day,Day,Mudflats_Territory
4442,Day,Day,Mudflats_Territory
4443,Day,Day,Mudflats_Territory
4446,Day,Day,Mudflats_Territory
4447,Day,Day,Mudflats_Territory
4448,Day,Day,Mudflats_Territory
4450,Day,Day,Mudflats
4451,Day,Day,Mudflats
4451,Day,Day,Mudflats
4452,Day,Day,Mudflats
4453,Day,Day,Mudflats
4454,Day,Day,Mudflats
4455,Day,Day,Mudflats
4456,Day,Day,Mudflats
4457,Day,Day,Mudflats_Territory
4459,Day,Day,Mudflats_Territory
4461,Day,Day,Mudflats_Territory
4462,Day,Day,Mudflats_Territory
4463,Day,Day,Mudflats_Territory
4465,Day,Day,Mudflats_Territory
4467,Day,Twilight,Mudflats_Territory
4468,Night,Twilight,Mudflats_Territory
4469,Night,Twilight,Mudflats_Territory
4471,Night,Night,Mudflats_Territory
4472,Night,Night,Mudflats_Territory
4473,Night,Night,Mudflats_Territory
4474,Night,Night,Mudflats_Territory
4475,Night,Night,Mudflats_Territory
4477,Night,Night,Mudflats_Territory
4478,Night,Night,Mudflats_Territory
4479,Night,Night,Mudflats_Territory
4480,Night,Night,Mudflats_Territory
4482,Night,Night,Mudflats_Territory
4483,Night,Twilight,Mudflats_Territory
4484,Night,Twilight,Mudflats_Territory
4485,Day,Twilight,Mudflats_Territory
4486,Day,Twilight,Mudflats_Territory
4488,Day,Day,Mudflats_Territory
4490,Day,Day,Mudflats_Territory
4491,Day,Day,Mudflats_Territory
4492,Day,Day,Mudflats_Territory
4493,Day,Day,Mudflats_Territory
4494,Day,Day,Mudflats_Territory
4496,Day,Day,Mudflats_Territory
4497,Day,Day,Mudflats_Territory
4498,Day,Day,Mudflats_Territory
4499,Day,Day,Mudflats_Territory
4500,Day,Day,Mudflats_Territory
4501,Day,Day,Mudflats_Territory
4502,Day,Day,Mudflats_Territory
4504,Day,Day,Mudflats_Territory
4505,Day,Day,Mudflats_Territory
4506,Day,Day,Mudflats_Territory
4507,Day,Day,Mudflats_Territory
4508,Day,Day,Mudflats_Territory
4509,Day,Day,Mudflats_Territory
4510,Day,Day,Mudflats_Territory
4511,Day,Day,Mudflats_Territory
4514,Day,Twilight,Roost
4515,Day,Twilight,Roost
4516,Night,Twilight,Roost
4517,Night,Twilight,Roost
4519,Night,Night,Roost
4520,Night,Night,Roost
4523,Night,Night,Mudflats_Territory
4524,Night,Night,Mudflats_Territory
4526,Night,Night,Mudflats_Territory
4527,Night,Night,Mudflats
4528,Night,Night,Mudflats_Territory
4529,Night,Night,Mudflats_Territory
4530,Night,Night,Mudflats_Territory
4532,Night,Twilight,Mudflats_Territory
4533,Day,Twilight,Mudflats_Territory
4534,Day,Twilight,Mudflats_Territory
4535,Day,Day,Mudflats_Territory
4536,Day,Day,Mudflats_Territory
4537,Day,Day,Mudflats_Territory
4539,Day,Day,Mudflats_Territory
4541,Day,Day,Mudflats_Territory
4542,Day,Day,Mudflats_Territory
4543,Day,Day,Mudflats_Territory
4544,Day,Day,Mudflats_Territory
4545,Day,Day,Mudflats_Territory
4546,Day,Day,Mudflats
4547,Day,Day,Mudflats
4549,Day,Day,Mudflats
4550,Day,Day,Mudflats
4552,Day,Day,Mudflats
4554,Day,Day,Mudflats_Territory
4556,Day,Day,Mudflats_Territory
4557,Day,Day,Mudflats_Territory
4559,Day,Day,Mudflats_Territory
4560,Day,Twilight,Mudflats_Territory
4561,Day,Twilight,Roost
4562,Night,Twilight,Roost
4563,Night,Twilight,Roost
4565,Night,Night,Roost
4568,Night,Night,Roost
4571,Night,Night,Mudflats_Territory
4573,Night,Night,Mudflats_Territory
4574,Night,Night,Mudflats
4576,Night,Night,Mudflats_Territory
4578,Night,Twilight,Mudflats_Territory
4579,Day,Twilight,Mudflats_Territory
4581,Day,Day,Mudflats_Territory
4582,Day,Day,Mudflats_Territory
4583,Day,Day,Roost
4584,Day,Day,Roost
4585,Day,Day,Roost
4586,Day,Day,Roost
4589,Day,Day,Roost
4591,Day,Day,Mudflats_Territory
4592,Day,Day,Mudflats_Territory
4593,Day,Day,Mudflats_Territory
4595,Day,Day,Mudflats_Territory
4596,Day,Day,Mudflats_Territory
4597,Day,Day,Mudflats_Territory
4598,Day,Day,Mudflats_Territory
4600,Day,Day,Mudflats_Territory
4601,Day,Day,Mudflats_Territory
4602,Day,Day,Mudflats_Territory
4603,Day,Day,Mudflats_Territory
4604,Day,Day,Mudflats_Territory
4605,Day,Day,Mudflats_Territory
4606,Day,Day,Mudflats_Territory
4608,Day,Twilight,Roost
4609,Night,Twilight,Roost
4614,Night,Night,Roost
4615,Night,Night,Mudflats_Territory
4616,Night,Night,Mudflats_Territory
4619,Night,Night,Mudflats_Territory
4620,Night,Night,Mudflats_Territory
4621,Night,Night,Mudflats_Territory
4622,Night,Night,Mudflats_Territory
4623,Night,Night,Mudflats_Territory
4624,Night,Twilight,Mudflats_Territory
4625,Night,Twilight,Mudflats_Territory
4626,Day,Twilight,Mudflats_Territory
4627,Day,Twilight,Mudflats_Territory
4629,Day,Day,Mudflats_Territory
4631,Day,Day,Mudflats_Territory
4632,Day,Day,Territory
4633,Day,Day,Roost
4635,Day,Day,Roost
4637,Day,Day,Roost
4638,Day,Day,Roost
4639,Day,Day,Roost
4640,Day,Day,Mudflats_Territory
4641,Day,Day,Mudflats_Territory
4642,Day,Day,Mudflats_Territory
4643,Day,Day,Mudflats_Territory
4644,Day,Day,Mudflats_Territory
4645,Day,Day,Mudflats_Territory
4646,Day,Day,Mudflats_Territory
4647,Day,Day,Mudflats_Territory
4649,Day,Day,Mudflats_Territory
4650,Day,Day,Mudflats_Territory
4652,Day,Day,Mudflats_Territory
4653,Day,Twilight,Mudflats_Territory
4654,Day,Twilight,Roost
4655,Night,Twilight,Roost
4657,Night,Night,Roost
4658,Night,Night,Roost
4659,Night,Night,Roost
4660,Night,Night,Roost
4663,Night,Night,Roost
4666,Night,Night,Mudflats_Territory
4667,Night,Night,Mudflats_Territory
4668,Night,Night,Mudflats_Territory
4669,Night,Night,Mudflats
4670,Night,Twilight,Mudflats
4671,Night,Twilight,Mudflats
4672,Day,Twilight,Mudflats
4674,Day,Day,Mudflats_Territory
4675,Day,Day,Mudflats_Territory
4676,Day,Day,Mudflats_Territory
4677,Day,Day,Mudflats_Territory
4678,Day,Day,Roost
4680,Day,Day,Roost
4681,Day,Day,Roost
4682,Day,Day,Roost
4683,Day,Day,Roost
4684,Day,Day,Roost
4685,Day,Day,Mudflats_Territory
4686,Day,Day,Mudflats_Territory
4687,Day,Day,Mudflats_Territory
4689,Day,Day,Mudflats_Territory
4690,Day,Day,Mudflats_Territory
4691,Day,Day,Mudflats_Territory
4692,Day,Day,Mudflats_Territory
4693,Day,Day,Mudflats_Territory
4696,Day,Day,Mudflats_Territory
4699,Day,Day,Mudflats_Territory
4700,Day,Twilight,Mudflats_Territory
4701,Day,Twilight,Mudflats_Territory
4703,Night,Twilight,Mudflats_Territory
4704,Night,Night,Mudflats_Territory
4705,Night,Night,Mudflats_Territory
4708,Night,Night,Mudflats_Territory
4709,Night,Night,Mudflats_Territory
4711,Night,Night,Mudflats_Territory
4714,Night,Night,Mudflats_Territory
4715,Night,Night,Mudflats
4716,Night,Night,Mudflats
4719,Night,Twilight,Mudflats
4720,Day,Twilight,Mudflats
4721,Day,Twilight,Mudflats
4722,Day,Day,Mudflats
4723,Day,Day,Mudflats
4725,Day,Day,Mudflats
4726,Day,Day,Roost
4727,Day,Day,Roost
4730,Day,Day,Roost
4733,Day,Day,Mudflats_Territory
4734,Day,Day,Mudflats_Territory
4736,Day,Day,Mudflats
4737,Day,Day,Mudflats
4738,Day,Day,Mudflats
4739,Day,Day,Mudflats
4740,Day,Day,Mudflats
4743,Day,Day,Mudflats
4745,Day,Day,Mudflats
4746,Day,Twilight,Mudflats
4747,Night,Twilight,Mudflats
4748,Night,Twilight,Mudflats
4750,Night,Night,Roost
4752,Night,Night,Roost
4754,Night,Night,Roost
4755,Night,Night,Roost
4756,Night,Night,Mudflats_Territory
4757,Night,Night,Mudflats_Territory
4758,Night,Night,Mudflats_Territory
4759,Night,Night,Mudflats_Territory
4761,Night,Night,Mudflats_Territory
4763,Night,Twilight,Mudflats
4764,Night,Twilight,Mudflats
4765,Day,Twilight,Mudflats
4766,Day,Twilight,Mudflats
4767,Day,Day,Mudflats
4768,Day,Day,Mudflats_Territory
4774,Day,Day,Roost
4775,Day,Day,Roost
4776,Day,Day,Roost
4777,Day,Day,Roost
4780,Day,Day,Mudflats_Territory
4781,Day,Day,Mudflats
4782,Day,Day,Mudflats_Territory
4783,Day,Day,Mudflats_Territory
4786,Day,Day,Mudflats_Territory
4787,Day,Day,Mudflats_Territory
4789,Day,Day,Mudflats_Territory
4791,Day,Day,Mudflats_Territory
4792,Day,Day,Mudflats_Territory
4793,Day,Twilight,Mudflats_Territory
4794,Day,Twilight,Mudflats_Territory
4795,Night,Twilight,Mudflats_Territory
4797,Night,Night,Mudflats_Territory
4799,Night,Night,Roost
4800,Night,Night,Roost
4801,Night,Night,Roost
4802,Night,Night,Roost
4803,Night,Night,Mudflats_Territory
4805,Night,Night,Mudflats_Territory
4807,Night,Night,Mudflats_Territory
4808,Night,Night,Mudflats_Territory
4809,Night,Night,Mudflats_Territory
4811,Night,Twilight,Mudflats_Territory
4812,Day,Twilight,Mudflats_Territory
4813,Day,Twilight,Mudflats_Territory
4814,Day,Day,Mudflats_Territory
4815,Day,Day,Mudflats_Territory
4816,Day,Day,Mudflats_Territory
4817,Day,Day,Mudflats_Territory
4818,Day,Day,Mudflats_Territory
4820,Day,Day,Mudflats_Territory
4821,Day,Day,Mudflats_Territory
4824,Day,Day,Roost
4825,Day,Day,Roost
4827,Day,Day,Mudflats_Territory
4828,Day,Day,Mudflats_Territory
4830,Day,Day,Mudflats
4831,Day,Twilight,Mudflats_Territory
4832,Day,Twilight,Mudflats_Territory
4833,Night,Twilight,Mudflats_Territory
4836,Night,Night,Mudflats_Territory
4839,Night,Night,Mudflats_Territory
4840,Night,Night,Mudflats_Territory
4843,Night,Night,Mudflats_Territory
4844,Night,Night,Mudflats_Territory
4846,Night,Night,Mudflats_Territory
4847,Night,Night,Mudflats_Territory
4848,Night,Night,Mudflats_Territory
4849,Night,Night,Mudflats_Territory
4852,Night,Night,Mudflats
4853,Night,Twilight,Mudflats
4854,Night,Twilight,Mudflats
4858,Day,Day,Mudflats
4859,Day,Day,Mudflats
4860,Day,Day,Mudflats
4861,Day,Day,Mudflats
4862,Day,Day,Mudflats
4864,Day,Day,Mudflats
4865,Day,Day,Mudflats
4866,Day,Day,Mudflats
4867,Day,Day,Mudflats
4868,Day,Day,Mudflats
4869,Day,Day,Mudflats
4871,Day,Day,Mudflats
4872,Day,Day,Mudflats
4873,Day,Day,Mudflats
4875,Day,Day,Mudflats
4877,Day,Day,Mudflats
4878,Day,Day,Mudflats
4879,Day,Twilight,Mudflats
4880,Day,Twilight,Mudflats_Territory
4881,Night,Twilight,Mudflats_Territory
4882,Night,Twilight,Mudflats_Territory
4883,Night,Night,Mudflats_Territory
4884,Night,Night,Mudflats_Territory
4885,Night,Night,Mudflats
4890,Night,Night,Mudflats_Territory
4891,Night,Night,Mudflats_Territory
4892,Night,Night,Mudflats_Territory
4893,Night,Night,Mudflats_Territory
4894,Night,Night,Mudflats_Territory
4895,Night,Night,Mudflats_Territory
4896,Night,Night,Mudflats_Territory
4897,Night,Night,Mudflats_Territory
4898,Night,Night,Mudflats_Territory
4899,Night,Night,Mudflats_Territory
4900,Night,Night,Mudflats
4901,Night,Twilight,Mudflats
4902,Night,Twilight,Mudflats
4903,Day,Twilight,Mudflats
4904,Day,Twilight,Mudflats
4906,Day,Day,Mudflats
4908,Day,Day,Mudflats
4909,Day,Day,Mudflats
4910,Day,Day,Mudflats
4912,Day,Day,Mudflats
4913,Day,Day,Mudflats
4914,Day,Day,Mudflats
4915,Day,Day,Mudflats
4916,Day,Day,Mudflats
4917,Day,Day,Mudflats
4919,Day,Day,Mudflats
4922,Day,Day,Mudflats_Territory
4923,Day,Day,Mudflats_Territory
4924,Day,Day,Mudflats
4925,Day,Day,Mudflats
4926,Day,Twilight,Mudflats_Territory
4928,Night,Twilight,Mudflats_Territory
4929,Night,Twilight,Mudflats_Territory
4930,Night,Night,Mudflats_Territory
4931,Night,Night,Mudflats_Territory
4932,Night,Night,Mudflats_Territory
4933,Night,Night,Mudflats_Territory
4936,Night,Night,Mudflats
4938,Night,Night,Mudflats
4939,Night,Night,Mudflats
4941,Night,Night,Mudflats
4942,Night,Night,Mudflats_Territory
4943,Night,Night,Mudflats_Territory
4946,Night,Night,Mudflats
4947,Night,Twilight,Mudflats
4948,Night,Twilight,Roost
4949,Day,Twilight,Roost
4950,Day,Twilight,Roost
4952,Day,Day,Roost
4953,Day,Day,Mudflats
4956,Day,Day,Mudflats
4961,Night,Night,Territory
4962,Night,Night,Roost
4965,Night,Night,Mudflats_Territory
4967,Night,Night,Mudflats
4968,Night,Night,Mudflats_Territory
4969,Night,Night,Mudflats_Territory
4970,Night,Night,Mudflats_Territory
4971,Night,Night,Mudflats_Territory
4972,Night,Twilight,Territory
4973,Day,Twilight,Roost
4974,Day,Day,Roost
4976,Day,Day,Roost
4977,Day,Day,Mudflats_Territory
4978,Day,Day,Mudflats
4979,Day,Day,Mudflats
4980,Day,Day,Mudflats
4981,Day,Day,Mudflats
4982,Day,Twilight,Mudflats
4985,Night,Night,Mudflats_Territory
4987,Night,Night,Territory
4989,Night,Night,Mudflats_Territory
4990,Night,Night,Mudflats_Territory
4992,Night,Night,Mudflats
4993,Night,Night,Mudflats_Territory
4995,Day,Twilight,Mudflats_Territory
4997,Day,Day,Mudflats_Territory
4998,Day,Day,Roost
4999,Day,Day,Roost
5000,Day,Day,Roost
5001,Day,Day,Roost
5002,Day,Day,Mudflats
5003,Day,Day,Mudflats
5004,Day,Twilight,Mudflats
5006,Night,Twilight,Mudflats_Territory
5007,Night,Night,Mudflats_Territory
5009,Night,Night,Mudflats_Territory
5013,Night,Night,Territory
5014,Night,Night,Mudflats_Territory
5016,Night,Night,Mudflats_Territory
5017,Night,Night,Mudflats_Territory
5018,Night,Night,Mudflats
5022,Night,Twilight,Mudflats
5023,Day,Twilight,Mudflats_Territory
5024,Day,Day,Mudflats_Territory
5025,Day,Day,Mudflats_Territory
5026,Day,Day,Mudflats_Territory
5027,Day,Day,Territory
5028,Day,Day,Mudflats_Territory
5029,Day,Day,Roost
5030,Day,Day,Mudflats_Territory
5031,Day,Day,Mudflats
5032,Day,Day,Mudflats
5033,Day,Day,Mudflats
5034,Day,Day,Mudflats
5035,Day,Day,Mudflats
5036,Day,Twilight,Mudflats
5038,Night,Twilight,Mudflats
5039,Night,Night,Territory
5040,Night,Night,Territory
5041,Night,Night,Territory
5043,Night,Night,Roost
5044,Night,Night,Roost
5045,Night,Night,Territory
5047,Night,Night,Mudflats_Territory
5048,Night,Night,Mudflats_Territory
5049,Night,Night,Mudflats
5050,Night,Night,Mudflats
5052,Night,Night,Mudflats
5054,Night,Twilight,Mudflats
5055,Day,Twilight,Mudflats
5056,Day,Day,Mudflats
5057,Day,Day,Mudflats_Territory
5058,Day,Day,Mudflats_Territory
5059,Day,Day,Mudflats_Territory
5060,Day,Day,Territory
5061,Day,Day,Roost
5062,Day,Day,Roost
5064,Day,Day,Mudflats
5066,Day,Day,Mudflats
5067,Day,Day,Mudflats
5068,Day,Day,Mudflats
5069,Day,Day,Mudflats
5070,Day,Day,Mudflats
5071,Day,Twilight,Mudflats
5072,Day,Twilight,Mudflats
5073,Night,Twilight,Mudflats
5075,Night,Night,Mudflats_Territory
5077,Night,Night,Mudflats
5079,Night,Night,Mudflats_Territory
5082,Night,Night,Mudflats_Territory
5083,Night,Night,Territory
5084,Night,Night,Mudflats_Territory
5085,Night,Night,Mudflats_Territory
5090,Night,Night,Mudflats
5091,Night,Night,Mudflats
5092,Night,Night,Mudflats
5093,Night,Night,Mudflats
5094,Night,Night,Mudflats
5096,Night,Night,Mudflats
5097,Night,Twilight,Mudflats
5098,Night,Twilight,Mudflats
5100,Day,Twilight,Mudflats
5102,Day,Day,Mudflats
5103,Day,Day,Mudflats
5104,Day,Day,Mudflats_Territory
5106,Day,Day,Mudflats_Territory
5107,Day,Day,Territory
5108,Day,Day,Territory
5110,Day,Day,Roost
5111,Day,Day,Roost
5112,Day,Day,Roost
5113,Day,Day,Roost
5114,Day,Day,Mudflats_Territory
5115,Day,Day,Mudflats
5117,Day,Day,Mudflats
5118,Day,Day,Mudflats
5119,Day,Twilight,Mudflats
5120,Day,Twilight,Mudflats
5121,Night,Twilight,Mudflats_Territory
5122,Night,Twilight,Mudflats_Territory
5125,Night,Night,Mudflats_Territory
5127,Night,Night,Mudflats_Territory
5128,Night,Night,Mudflats_Territory
5131,Night,Night,Roost
5132,Night,Night,Roost
5133,Night,Night,Roost
5135,Night,Night,Roost
5136,Night,Night,Roost
5137,Night,Night,Roost
5138,Night,Night,Roost
5139,Night,Night,Mudflats_Territory
5140,Night,Night,Mudflats_Territory
5141,Night,Night,Mudflats
5144,Night,Twilight,Mudflats
5145,Night,Twilight,Mudflats
5146,Day,Twilight,Mudflats
5147,Day,Twilight,Mudflats
5148,Day,Day,Mudflats
5151,Day,Day,Mudflats
5152,Day,Day,Mudflats
5153,Day,Day,Mudflats_Territory
5154,Day,Day,Mudflats_Territory
5155,Day,Day,Mudflats_Territory
5156,Day,Day,Mudflats_Territory
5157,Day,Day,Mudflats_Territory
5158,Day,Day,Territory
5159,Day,Day,Territory
5160,Day,Day,Mudflats_Territory
5161,Day,Day,Mudflats_Territory
5163,Day,Day,Mudflats
5166,Day,Twilight,Mudflats
5170,Night,Night,Mudflats
5171,Night,Night,Mudflats
5172,Night,Night,Territory
5173,Night,Night,Territory
5176,Night,Night,Territory
5179,Night,Night,Territory
5180,Night,Night,Territory
5182,Night,Night,Territory
5185,Night,Night,Mudflats_Territory
5186,Night,Night,Mudflats_Territory
5187,Night,Night,Mudflats
5189,Night,Night,Mudflats
5190,Night,Night,Mudflats
5191,Night,Twilight,Mudflats
5192,Day,Twilight,Mudflats
5193,Day,Twilight,Mudflats
5194,Day,Day,Mudflats
5195,Day,Day,Mudflats
5197,Day,Day,Mudflats
5198,Day,Day,Mudflats
5199,Day,Day,Mudflats
5200,Day,Day,Mudflats
5202,Day,Day,Mudflats_Territory
5203,Day,Day,Mudflats_Territory
5205,Day,Day,Mudflats_Territory
5206,Day,Day,Mudflats_Territory
5207,Day,Day,Mudflats_Territory
5208,Day,Day,Mudflats_Territory
5209,Day,Day,Mudflats
5210,Day,Day,Mudflats
5211,Day,Day,Mudflats
5212,Day,Day,Mudflats
5213,Day,Twilight,Mudflats
5214,Day,Twilight,Mudflats
5216,Night,Twilight,Mudflats
5217,Night,Night,Mudflats
5218,Night,Night,Mudflats
5219,Night,Night,Mudflats_Territory
5220,Night,Night,Mudflats_Territory
5222,Night,Night,Mudflats_Territory
5223,Night,Night,Mudflats_Territory
5226,Night,Night,Mudflats_Territory
5227,Night,Night,Mudflats_Territory
5229,Night,Night,Mudflats_Territory
5230,Night,Night,Mudflats_Territory
5231,Night,Night,Mudflats_Territory
5232,Night,Night,Mudflats_Territory
5233,Night,Night,Mudflats_Territory
5234,Night,Night,Mudflats_Territory
5238,Night,Twilight,Mudflats
5240,Day,Twilight,Mudflats
5241,Day,Twilight,Mudflats
5243,Day,Day,Mudflats
5244,Day,Day,Mudflats
5245,Day,Day,Mudflats
5246,Day,Day,Mudflats
5247,Day,Day,Mudflats
5248,Day,Day,Mudflats
5249,Day,Day,Mudflats
5250,Day,Day,Mudflats
5251,Day,Day,Mudflats
5252,Day,Day,Mudflats_Territory
5253,Day,Day,Mudflats_Territory
5256,Day,Day,Mudflats
5258,Day,Day,Mudflats
5259,Day,Twilight,Mudflats
5260,Day,Twilight,Mudflats
5263,Night,Night,Mudflats
5266,Night,Night,Mudflats_Territory
5269,Night,Night,Mudflats_Territory
5271,Night,Night,Mudflats_Territory
5272,Night,Night,Mudflats_Territory
5275,Night,Night,Mudflats_Territory
5276,Night,Night,Mudflats_Territory
5280,Night,Night,Mudflats_Territory
5281,Night,Night,Mudflats
5282,Night,Night,Mudflats
5283,Night,Twilight,Mudflats
5284,Night,Twilight,Mudflats
5285,Day,Twilight,Mudflats
5287,Day,Day,Mudflats
5288,Day,Day,Mudflats
5289,Day,Day,Mudflats
5290,Day,Day,Mudflats
5291,Day,Day,Mudflats
5292,Day,Day,Mudflats
5293,Day,Day,Mudflats
5294,Day,Day,Mudflats
5295,Day,Day,Mudflats
5296,Day,Day,Mudflats
5297,Day,Day,Mudflats
5299,Day,Day,Mudflats
5300,Day,Day,Mudflats_Territory
5302,Day,Day,Mudflats_Territory
5304,Day,Day,Mudflats
5306,Day,Twilight,Mudflats
5308,Night,Twilight,Mudflats
5309,Night,Night,Mudflats
5310,Night,Night,Mudflats
5312,Night,Night,Mudflats
5314,Night,Night,Mudflats_Territory
5315,Night,Night,Mudflats_Territory
5316,Night,Night,Mudflats_Territory
5320,Night,Night,Mudflats_Territory
