obsID,birdID,date_time,latitude,longitude,speed
11635,169,4-Jul-09,53.4766684,6.2256798,0.152643375
11636,169,4-Jul-09,53.4763983,6.2257007,0.322955105
11637,169,4-Jul-09,53.476139,6.2257696,0.319061123
11638,169,4-Jul-09,53.4761273,6.2257323,0.171464282
11639,169,4-Jul-09,53.4765743,6.2256456,0.03
11640,169,4-Jul-09,53.4765659,6.225604,0.03
11641,169,4-Jul-09,53.4765749,6.2256534,0.05
11642,169,4-Jul-09,53.4765772,6.225645,0.14525839
11643,169,4-Jul-09,53.4765998,6.2256025,0.01
11644,169,4-Jul-09,53.4766448,6.2256512,0.073484692
11645,169,4-Jul-09,53.4767582,6.225732,0.01
11646,169,4-Jul-09,53.4766822,6.2256869,0.053851648
11647,169,4-Jul-09,53.4766894,6.2256755,0.267207784
11648,169,4-Jul-09,53.4766943,6.2256893,0.053851648
11649,169,4-Jul-09,53.4766903,6.2256529,0.05
11650,169,4-Jul-09,53.4765955,6.2256755,0.256320112
11651,169,4-Jul-09,53.4764953,6.2256189,0.144913767
11652,169,4-Jul-09,53.4764709,6.2255978,0.106770783
11653,169,4-Jul-09,53.4764749,6.2255769,0.226495033
11654,169,4-Jul-09,53.4765572,6.225512,0.18973666
11655,169,4-Jul-09,53.476551,6.2255065,0
11656,169,4-Jul-09,53.4765301,6.2255337,0.053851648
11657,169,4-Jul-09,53.4766145,6.2257625,0.017320508
11658,169,4-Jul-09,53.4765793,6.225595,0.042426407
11659,169,4-Jul-09,53.4765607,6.2256008,0
11660,169,4-Jul-09,53.4765563,6.2256114,0.01
11661,169,4-Jul-09,53.4764337,6.2256712,0.02236068
11662,169,4-Jul-09,53.4764633,6.225676,0.041231056
11663,169,4-Jul-09,53.4764507,6.225635,0.103923048
11664,169,4-Jul-09,53.4764815,6.2256611,0
11665,169,4-Jul-09,53.4764727,6.2256157,0.190262976
11666,169,4-Jul-09,53.476484,6.2256499,0.123693169
11667,169,4-Jul-09,53.4764051,6.2257538,0
11668,169,4-Jul-09,53.4763993,6.2255961,
11669,169,4-Jul-09,53.4764255,6.2256166,0.152970585
11670,169,4-Jul-09,53.4764331,6.2256273,0.107238053
11671,169,4-Jul-09,53.4764666,6.225637,0.15132746
11672,169,4-Jul-09,53.4764661,6.2256826,0
11673,169,4-Jul-09,53.4765831,6.2256022,0.06164414
11674,169,4-Jul-09,53.47645,6.2257509,0.064807407
11675,169,4-Jul-09,53.4764703,6.2257526,0.158113883
11676,169,4-Jul-09,53.4764369,6.2257038,0.050990195
11677,169,4-Jul-09,53.4764702,6.2257056,0.048989795
11678,169,4-Jul-09,53.4764637,6.2256983,0.072801099
11679,169,4-Jul-09,53.4764621,6.2257086,0.02236068
11680,169,4-Jul-09,53.4764729,6.2257265,0.01
11681,169,5-Jul-09,53.4766389,6.22576,0.229128785
11682,169,5-Jul-09,53.4766358,6.2257366,0
11683,169,5-Jul-09,53.4765581,6.2256867,0.05
11684,169,5-Jul-09,53.4685473,6.2231009,10.33279246
11685,169,5-Jul-09,53.4662403,6.2193146,0.450222167
11686,169,5-Jul-09,53.4650839,6.2192567,0.33763886
11687,169,5-Jul-09,53.4650664,6.2190678,0.136381817
11688,169,5-Jul-09,53.4651657,6.219088,0.13453624
11689,169,5-Jul-09,53.4651707,6.2189457,0.090553851
11690,169,5-Jul-09,53.4652246,6.2185956,0.459891292
11691,169,5-Jul-09,53.4650035,6.2182029,0.024494897
11692,169,5-Jul-09,53.4651543,6.2181408,0.182208672
11693,169,5-Jul-09,53.4650653,6.2184183,0.182482876
11694,169,5-Jul-09,53.4651468,6.218119,0.094339811
11695,169,5-Jul-09,53.4649852,6.2174501,0.28618176
11696,169,5-Jul-09,53.4648186,6.2171994,0.106770783
11697,169,5-Jul-09,53.4648096,6.216872,0.06
11698,169,5-Jul-09,53.4645347,6.2158314,0.3082207
11699,169,5-Jul-09,53.4767082,6.2256616,0.10198039
11700,169,5-Jul-09,53.4766072,6.2255055,0
11701,169,5-Jul-09,53.4766587,6.2256252,0.136381817
11702,169,5-Jul-09,53.4766727,6.2256343,0.334813381
11703,169,5-Jul-09,53.476675,6.2256282,0.214709106
11704,169,5-Jul-09,53.4766868,6.2256315,0
11705,169,5-Jul-09,53.4766941,6.2256081,0.01
11706,169,5-Jul-09,53.4766957,6.2256075,0.060827625
11707,169,5-Jul-09,53.4766907,6.2255899,0.199499373
11708,169,5-Jul-09,53.4765975,6.2255573,0.586770824
11709,169,5-Jul-09,53.4765581,6.2256125,0.144913767
11710,169,5-Jul-09,53.4766907,6.225538,0.656353563
11711,169,5-Jul-09,53.4766335,6.2256798,0.01
11712,169,5-Jul-09,53.4766882,6.2256715,0.058309519
11713,169,5-Jul-09,53.4767086,6.2256583,0
11714,169,5-Jul-09,53.4767153,6.2256153,0.100498756
11715,169,5-Jul-09,53.4766728,6.2256778,0.058309519
11716,169,5-Jul-09,53.4767175,6.2256571,0.03
11717,169,5-Jul-09,53.4767033,6.2256671,0.139283883
11718,169,5-Jul-09,53.4767176,6.2256807,0.123693169
11719,169,5-Jul-09,53.4767342,6.2256837,0.090553851
11720,169,5-Jul-09,53.4767301,6.225661,0.046904158
11721,169,5-Jul-09,53.4767407,6.2256539,0.111803399
11722,169,5-Jul-09,53.4767292,6.2256545,0.01
11723,169,5-Jul-09,53.4767344,6.225663,0.106770783
11724,169,5-Jul-09,53.4767327,6.2256681,0.03
11725,169,5-Jul-09,53.4767434,6.225653,0.045825757
11726,169,5-Jul-09,53.4767194,6.2256644,0.014142136
11727,169,5-Jul-09,53.4767076,6.2256276,0.122065556
11728,169,5-Jul-09,53.4767396,6.2256467,0.173781472
11729,169,5-Jul-09,53.4767234,6.2256752,
11730,169,5-Jul-09,53.4767224,6.2256617,0.154272486
11731,169,5-Jul-09,53.476746,6.2257654,0.211187121
11732,169,5-Jul-09,53.4766115,6.2257002,0.014142136
11733,169,5-Jul-09,53.4765769,6.2257105,0.014142136
11734,169,5-Jul-09,53.4767117,6.2256807,0.081240384
11735,169,5-Jul-09,53.4767306,6.2256751,0.070710678
11736,169,5-Jul-09,53.4767243,6.2256835,0.037416574
11737,169,5-Jul-09,53.4767123,6.225683,0.249399278
11738,169,5-Jul-09,53.4767086,6.2256791,0.086023253
11739,169,5-Jul-09,53.4766101,6.2256795,0.05
11740,169,5-Jul-09,53.4767244,6.2256573,0.530188646
11741,169,5-Jul-09,53.4765773,6.2256387,0.296310648
11742,169,5-Jul-09,53.4766275,6.2256608,0.08660254
11743,169,5-Jul-09,53.4764675,6.2256143,0.109544512
11744,169,5-Jul-09,53.4764774,6.2256147,0.218403297
11745,169,5-Jul-09,53.4764674,6.2256086,0.333916157
11746,169,5-Jul-09,53.47645,6.2256078,0.129614814
11747,169,5-Jul-09,53.4764566,6.2256175,0.064031242
11748,169,5-Jul-09,53.4764665,6.2256134,0.286530976
11749,169,5-Jul-09,53.4764525,6.2256143,0.140712473
11750,169,5-Jul-09,53.4764606,6.2256151,0.200249844
11751,169,5-Jul-09,53.4764705,6.2256161,0.227596134
11752,169,5-Jul-09,53.4764559,6.2256159,0.16881943
11753,169,5-Jul-09,53.4764434,6.2255916,0.251793566
11754,169,5-Jul-09,53.4764428,6.2256116,0.028284271
11755,169,5-Jul-09,53.4764479,6.2256114,0.172046505
11756,169,5-Jul-09,53.4764338,6.2256093,0.128840987
11757,169,5-Jul-09,53.4764412,6.2256124,0.200997512
11758,169,5-Jul-09,53.4764401,6.2256164,0.172916165
11759,169,5-Jul-09,53.4764445,6.2256193,0.082462113
11760,169,5-Jul-09,53.4764409,6.2256148,0.099498744
11761,169,5-Jul-09,53.476419,6.2256357,0.300333148
11762,169,5-Jul-09,53.4764077,6.2256383,0.122474487
11763,169,5-Jul-09,53.4764056,6.2256378,0.247184142
11764,169,5-Jul-09,53.4764048,6.2256499,0.378549865
11765,169,5-Jul-09,53.4764098,6.2256461,1.176690274
11766,169,5-Jul-09,53.4764101,6.2256469,0.093808315
11767,169,5-Jul-09,53.4764087,6.2256436,0.117473401
11768,169,5-Jul-09,53.4764049,6.2256568,0.160312195
11769,169,5-Jul-09,53.4763956,6.2256525,0.024494897
11770,169,5-Jul-09,53.4764147,6.2256622,0.175499288
11771,169,5-Jul-09,53.4764038,6.2256547,0.531507291
11772,169,5-Jul-09,53.4763706,6.2255998,0.151657509
11773,169,5-Jul-09,53.4763148,6.2257172,0.078102497
11774,169,5-Jul-09,53.4764222,6.2256616,0.273678644
11775,169,5-Jul-09,53.4764123,6.2256583,0.014142136
11776,169,5-Jul-09,53.4764136,6.2256421,0.104403065
11777,169,5-Jul-09,53.4763971,6.2256457,0.211187121
11778,169,5-Jul-09,53.4764117,6.2256614,0.09797959
11779,169,5-Jul-09,53.4762839,6.2257454,0.01
11780,169,5-Jul-09,53.4763966,6.2256426,0.262868789
11781,169,5-Jul-09,53.4764113,6.2256487,0.024494897
11782,169,5-Jul-09,53.4763992,6.2256502,0.014142136
11783,169,5-Jul-09,53.4763952,6.225653,0.107703296
11784,169,5-Jul-09,53.4763935,6.2256498,0.178044938
11785,169,5-Jul-09,53.4763956,6.22566,0.179164729
11786,169,5-Jul-09,53.4764064,6.2256478,0.057445626
11787,169,5-Jul-09,53.4764087,6.225653,0.093808315
11788,169,5-Jul-09,53.4764053,6.2256528,0.06164414
11789,169,5-Jul-09,53.4764066,6.2256535,0.151657509
11790,169,5-Jul-09,53.4764055,6.2256522,0.091104336
11791,169,5-Jul-09,53.4764125,6.2256496,0.115758369
11792,169,5-Jul-09,53.4764146,6.2256502,0.200499377
11793,169,5-Jul-09,53.4764133,6.2256511,0.088317609
11794,169,5-Jul-09,53.4764092,6.2256511,0.111803399
11795,169,5-Jul-09,53.4764009,6.2256489,0.599166087
11796,169,5-Jul-09,53.4764111,6.2256468,0.08660254
11797,169,5-Jul-09,53.4764096,6.2256505,0.194164878
11798,169,5-Jul-09,53.4764065,6.2256464,0.124498996
11799,169,5-Jul-09,53.4764153,6.2256475,0.06164414
11800,169,5-Jul-09,53.4764105,6.2256494,0.141774469
11801,169,5-Jul-09,53.4764104,6.2256486,0.23
11802,169,5-Jul-09,53.4764249,6.2256483,0.102469508
11803,169,5-Jul-09,53.4764042,6.2256432,0.099498744
11804,169,5-Jul-09,53.4764095,6.225649,0.179722008
11805,169,5-Jul-09,53.4764163,6.2256468,0.450111097
11806,169,5-Jul-09,53.4764193,6.2256493,0.246170673
11807,169,5-Jul-09,53.4764053,6.2256472,0.121655251
11808,169,5-Jul-09,53.4763467,6.2256537,0.214009346
11809,169,5-Jul-09,53.476434,6.225643,0.260959767
11810,169,5-Jul-09,53.4764455,6.225641,0.144568323
11811,169,5-Jul-09,53.4764245,6.2256294,0.12083046
11812,169,5-Jul-09,53.4764179,6.2256148,0.380919939
11813,169,5-Jul-09,53.4764216,6.2256177,0.114017543
11814,169,5-Jul-09,53.4764259,6.2256165,0.078102497
11815,169,5-Jul-09,53.4764434,6.2256127,0.092736185
11816,169,5-Jul-09,53.4764491,6.225663,0.01
11817,169,5-Jul-09,53.476433,6.2256734,0.170587221
11818,169,5-Jul-09,53.4764476,6.2256631,0.179722008
11819,169,5-Jul-09,53.476456,6.2256407,0.433128157
11820,169,5-Jul-09,53.4764584,6.2256002,0.156524758
11821,169,5-Jul-09,53.4764901,6.2255685,0.145945195
11822,169,5-Jul-09,53.4612402,6.2572457,0.320936131
11823,169,5-Jul-09,53.4614624,6.2592548,0.179164729
11824,169,5-Jul-09,53.4612836,6.2601028,0.01
11825,169,5-Jul-09,53.4610598,6.2621844,0.322645316
11826,169,5-Jul-09,53.4611145,6.2621283,0.014142136
11827,169,5-Jul-09,53.461117,6.2621416,0.075498344
11828,169,5-Jul-09,53.4612426,6.2620261,0.081240384
11829,169,5-Jul-09,53.4613702,6.2620022,
11830,169,5-Jul-09,53.4613777,6.262009,0.141774469
11831,169,5-Jul-09,53.461979,6.2641124,0.06164414
11832,169,5-Jul-09,53.4618349,6.2644014,0.12083046
11833,169,5-Jul-09,53.4619363,6.2643206,0.162480768
11834,169,5-Jul-09,53.4620629,6.2649633,11.20789454
11835,169,5-Jul-09,53.4622857,6.2650383,0.18627936
11836,169,5-Jul-09,53.4623601,6.2652891,0.175499288
11837,169,5-Jul-09,53.4623043,6.2654724,0.041231056
11838,169,5-Jul-09,53.4624272,6.2653538,0
11839,169,5-Jul-09,53.462432,6.264611,0.235372046
11840,169,5-Jul-09,53.4623905,6.2638112,0.143527001
11841,169,5-Jul-09,53.4620685,6.2641732,0.078102497
11842,169,5-Jul-09,53.4620706,6.2639219,0.112249722
11843,169,5-Jul-09,53.4620042,6.2620468,0.014142136
11844,169,5-Jul-09,53.4613974,6.2619417,0.190525589
11845,169,5-Jul-09,53.4615968,6.2614498,0.229128785
11846,169,5-Jul-09,53.4619968,6.2606247,0.31638584
11847,169,5-Jul-09,53.4624762,6.2599639,0.431856458
11848,169,5-Jul-09,53.4622887,6.2600199,0.2
11849,169,5-Jul-09,53.461989,6.2599743,0.181107703
11850,169,5-Jul-09,53.4761169,6.2310829,0.014142136
11851,169,5-Jul-09,53.476122,6.2310973,0.08660254
11852,169,5-Jul-09,53.476121,6.2310952,0.071414284
11853,169,5-Jul-09,53.476162,6.2311474,0
11854,169,5-Jul-09,53.4760943,6.2312585,0
11855,169,5-Jul-09,53.4760828,6.2309917,0
11856,169,5-Jul-09,53.4761211,6.2310161,0
11857,169,5-Jul-09,53.4761043,6.2310263,0.139283883
11858,169,5-Jul-09,53.4760962,6.2310088,0.01
11859,169,5-Jul-09,53.4760854,6.2310056,0.024494897
11860,169,5-Jul-09,53.4760915,6.2310113,0.072801099
11861,169,5-Jul-09,53.4761103,6.2309929,0.037416574
11862,169,5-Jul-09,53.4761125,6.2309948,0.124498996
11863,169,5-Jul-09,53.4761111,6.2309797,0.043588989
11864,169,5-Jul-09,53.4761478,6.2309808,0.034641016
11865,169,5-Jul-09,53.476478,6.2256767,0.13190906
11866,169,5-Jul-09,53.4765691,6.2255786,0.069282032
11867,169,5-Jul-09,53.4764359,6.2256619,0.241039416
11868,169,5-Jul-09,53.4767061,6.225618,0.324499615
11869,169,5-Jul-09,53.4767225,6.2257544,0.100498756
11870,169,5-Jul-09,53.4767226,6.2256375,0.01
11871,169,5-Jul-09,53.4767222,6.2256116,0.106301458
11872,169,5-Jul-09,53.4767123,6.2256689,0.268700577
11873,169,5-Jul-09,53.4767124,6.2256687,0.099498744
11874,169,5-Jul-09,53.4767076,6.2256806,0.23430749
11875,169,5-Jul-09,53.4767264,6.2256873,0.124498996
11876,169,5-Jul-09,53.4766062,6.2257274,0.06164414
11877,169,5-Jul-09,53.4765801,6.2256286,0.190262976
11878,169,5-Jul-09,53.4766037,6.2256522,0
11879,169,5-Jul-09,53.4765466,6.2256912,0.014142136
11880,169,5-Jul-09,53.4765513,6.2256884,0
11881,169,5-Jul-09,53.4765807,6.2257051,0.03
11882,169,5-Jul-09,53.4765687,6.2256938,0.014142136
11883,169,5-Jul-09,53.4765752,6.2256563,0.110905365
11884,169,5-Jul-09,53.4765671,6.2256391,0.042426407
11885,169,5-Jul-09,53.4765629,6.2256561,0.076811457
11886,169,5-Jul-09,53.4765727,6.2256324,0.229782506
11887,169,5-Jul-09,53.4765763,6.2256502,0
11888,169,5-Jul-09,53.4765553,6.2256354,0.03
11889,169,5-Jul-09,53.4765811,6.2256273,0
11890,169,5-Jul-09,53.4765781,6.2256284,0
11891,169,5-Jul-09,53.4764812,6.2257197,0.014142136
11892,169,6-Jul-09,53.4765113,6.225621,0.091651514
11893,169,6-Jul-09,53.4765193,6.2256138,0
11894,169,6-Jul-09,53.4765031,6.225589,0
11895,169,6-Jul-09,53.4764893,6.2256176,0.078102497
11896,169,6-Jul-09,53.4766428,6.2256947,0.01
11897,169,6-Jul-09,53.4764938,6.2256648,0.08660254
11898,169,6-Jul-09,53.4764947,6.225683,0.16583124
11899,169,6-Jul-09,53.476486,6.2256874,0.087749644
11900,169,6-Jul-09,53.4764903,6.2257125,0.192613603
11901,169,6-Jul-09,53.4766366,6.2257676,0.01
11902,169,6-Jul-09,53.4765162,6.2257458,0.098488578
11903,169,6-Jul-09,53.4660617,6.2205222,0.200997512
11904,169,6-Jul-09,53.4660498,6.2201043,0.126885775
11905,169,6-Jul-09,53.4639907,6.2205138,0.415932687
11906,169,6-Jul-09,53.4640627,6.2201161,0.12083046
11907,169,6-Jul-09,53.4640064,6.2199861,0.122065556
11908,169,6-Jul-09,53.4640328,6.2202275,0.115758369
11909,169,6-Jul-09,53.4639525,6.2200536,0.050990195
11910,169,6-Jul-09,53.4640334,6.2202947,0.586770824
11911,169,6-Jul-09,53.4639608,6.2202853,0.078740079
11912,169,6-Jul-09,53.463951,6.2198742,0.150996689
11913,169,6-Jul-09,53.4638455,6.2198072,0.05
11914,169,6-Jul-09,53.4765884,6.2255892,0
11915,169,6-Jul-09,53.4767126,6.2257358,0.083666003
11916,169,6-Jul-09,53.4767263,6.2257371,0.03
11917,169,6-Jul-09,53.4767041,6.2255195,0.06
11918,169,6-Jul-09,53.4767283,6.2254522,0.811726555
11919,169,6-Jul-09,53.4768267,6.2255364,0.053851648
11920,169,6-Jul-09,53.4766263,6.2256104,0
11921,169,6-Jul-09,53.4765451,6.2256866,0.098994949
11922,169,6-Jul-09,53.4766065,6.2256407,0.01
11923,169,6-Jul-09,53.4766885,6.2256637,0.057445626
11924,169,6-Jul-09,53.4767196,6.2256564,0.130384048
11925,169,6-Jul-09,53.4766748,6.2256999,0.083666003
11926,169,6-Jul-09,53.4766737,6.2257004,0.03
11927,169,6-Jul-09,53.4766727,6.225694,0.083066239
11928,169,6-Jul-09,53.4767244,6.2256673,0.102469508
11929,169,6-Jul-09,53.4767381,6.2256753,0.170587221
11930,169,6-Jul-09,53.4767429,6.2256787,0.256904652
11931,169,6-Jul-09,53.476791,6.225782,0.175499288
11932,169,6-Jul-09,53.4767769,6.2257696,0.051961524
11933,169,6-Jul-09,53.4767736,6.2257716,0.064807407
11934,169,6-Jul-09,53.4767398,6.2256766,0.041231056
11935,169,6-Jul-09,53.4766872,6.2256715,0.325883415
11936,169,6-Jul-09,53.4767677,6.2257747,0.172336879
11937,169,6-Jul-09,53.4767805,6.225748,0
11938,169,6-Jul-09,53.4767474,6.2257302,0.319687347
11939,169,6-Jul-09,53.4767479,6.2257511,0.331360831
11940,169,6-Jul-09,53.4767418,6.2257956,0.053851648
11941,169,6-Jul-09,53.4767722,6.2258243,0.471805044
11942,169,6-Jul-09,53.4767508,6.2257828,0.075498344
11943,169,6-Jul-09,53.4767879,6.2253918,0.01
11944,169,6-Jul-09,53.4767845,6.2253877,0.014142136
11945,169,6-Jul-09,53.4767714,6.225403,0.133790882
11946,169,6-Jul-09,53.4777454,6.2297849,0.053851648
11947,169,6-Jul-09,53.4779187,6.2300511,0.058309519
11948,169,6-Jul-09,53.4778788,6.2298927,0.134907376
11949,169,6-Jul-09,53.4769114,6.2310359,0
11950,169,6-Jul-09,53.4769166,6.2310408,0
11951,169,6-Jul-09,53.4769151,6.2310333,0.02236068
11952,169,6-Jul-09,53.4769223,6.2310377,0.117898261
11953,169,6-Jul-09,53.4769579,6.2309416,0.12328828
11954,169,6-Jul-09,53.4769315,6.2309172,
11955,169,6-Jul-09,53.4768639,6.2308295,0.14525839
11956,169,6-Jul-09,53.4767865,6.2308019,0.050990195
11957,169,6-Jul-09,53.4767551,6.2308118,0.024494897
11958,169,6-Jul-09,53.4767584,6.2307812,0.064031242
11959,169,6-Jul-09,53.4767422,6.2307976,0.093808315
11960,169,6-Jul-09,53.4767448,6.2308061,0.041231056
11961,169,6-Jul-09,53.4767459,6.2308003,0.145945195
11962,169,6-Jul-09,53.4767423,6.2308017,0.16673332
11963,169,6-Jul-09,53.4767398,6.2308001,0.028284271
11964,169,6-Jul-09,53.4767389,6.2307991,0.106770783
11965,169,6-Jul-09,53.4767418,6.2308028,0.150332964
11966,169,6-Jul-09,53.4767478,6.2308032,0.083066239
11967,169,6-Jul-09,53.4767383,6.2307963,0.297489496
11968,169,6-Jul-09,53.4767405,6.230804,0.028284271
11969,169,6-Jul-09,53.4767299,6.2307877,0.200249844
11970,169,6-Jul-09,53.4767375,6.2307928,0.087749644
11971,169,6-Jul-09,53.4767421,6.2308103,0.136014705
11972,169,6-Jul-09,53.4767501,6.2308094,0.058309519
11973,169,6-Jul-09,53.4767507,6.230813,0.19
11974,169,6-Jul-09,53.4767314,6.2307958,0.042426407
11975,169,6-Jul-09,53.4767465,6.2308092,
11976,169,6-Jul-09,53.4767382,6.2307968,0.08660254
11977,169,6-Jul-09,53.4767394,6.2307992,0.050990195
11978,169,6-Jul-09,53.4767421,6.2308007,0.033166248
11979,169,6-Jul-09,53.4767425,6.230803,0.074833148
11980,169,6-Jul-09,53.4767399,6.2307988,0.172916165
11981,169,6-Jul-09,53.4767338,6.2307901,0.128062485
11982,169,6-Jul-09,53.4767372,6.2307978,0.160623784
11983,169,6-Jul-09,53.4767391,6.2307931,0.201494417
11984,169,6-Jul-09,53.476737,6.2307841,0.200997512
11985,169,6-Jul-09,53.4767392,6.2307759,0.202237484
11986,169,6-Jul-09,53.476752,6.2307953,0.10198039
11987,169,6-Jul-09,53.4767353,6.2307866,0.080622577
11988,169,6-Jul-09,53.4767332,6.2307892,0.051961524
11989,169,6-Jul-09,53.4767357,6.2307897,0.070710678
11990,169,6-Jul-09,53.4767378,6.2307924,0.175783958
11991,169,6-Jul-09,53.47674,6.2307972,0.03
11992,169,6-Jul-09,53.4767335,6.2307942,0.064807407
11993,169,6-Jul-09,53.4767316,6.2307894,0.053851648
11994,169,6-Jul-09,53.4767304,6.2307958,0.102469508
11995,169,6-Jul-09,53.4767392,6.2307902,0.144913767
11996,169,6-Jul-09,53.4767396,6.2307975,0.037416574
11997,169,6-Jul-09,53.4767375,6.2307932,0.071414284
11998,169,6-Jul-09,53.4767421,6.2307961,0.08660254
11999,169,6-Jul-09,53.4767394,6.2307964,0.137477271
12000,169,6-Jul-09,53.4767392,6.2307914,0.078740079
12001,169,6-Jul-09,53.4767579,6.2308128,0.113578167
12002,169,6-Jul-09,53.4767495,6.2308095,0.041231056
12003,169,6-Jul-09,53.4767521,6.2308,0.147309199
12004,169,6-Jul-09,53.4767402,6.2307999,0.050990195
12005,169,6-Jul-09,53.4767364,6.2307935,0.172046505
12006,169,6-Jul-09,53.4767475,6.2308064,0.181934054
12007,169,6-Jul-09,53.4767444,6.2307949,0.144913767
12008,169,6-Jul-09,53.4767443,6.2307993,0.075498344
12009,169,6-Jul-09,53.4767515,6.2308115,0.014142136
12010,169,6-Jul-09,53.4767492,6.2308102,0.070710678
12011,169,6-Jul-09,53.4767526,6.2308106,0.091104336
12012,169,6-Jul-09,53.4767572,6.2308168,0.164316767
12013,169,6-Jul-09,53.4767368,6.2307944,0.03
12014,169,6-Jul-09,53.476751,6.2308092,0.100498756
12015,169,6-Jul-09,53.47676,6.2308095,0.045825757
12016,169,6-Jul-09,53.4767475,6.2308069,0.100498756
12017,169,6-Jul-09,53.476753,6.2308089,0.20976177
12018,169,6-Jul-09,53.4767582,6.2308098,0.024494897
12019,169,6-Jul-09,53.4767462,6.2308059,0.06164414
12020,169,6-Jul-09,53.4767664,6.2308133,0.151657509
12021,169,6-Jul-09,53.4767483,6.2308083,0.058309519
12022,169,6-Jul-09,53.4767491,6.2308079,0.064031242
12023,169,6-Jul-09,53.4767401,6.23081,0.024494897
12024,169,6-Jul-09,53.4767381,6.230807,0.219544984
12025,169,6-Jul-09,53.4767475,6.2308062,0.12328828
12026,169,6-Jul-09,53.4767488,6.2308133,0.137477271
12027,169,6-Jul-09,53.4767425,6.2308121,0.226715681
12028,169,6-Jul-09,53.4767589,6.2308176,0.06164414
12029,169,6-Jul-09,53.4767562,6.2308072,0.028284271
12030,169,6-Jul-09,53.4767417,6.2308024,0.053851648
12031,169,6-Jul-09,53.4767566,6.2308116,0.12083046
12032,169,6-Jul-09,53.4767525,6.2308091,0.172916165
12033,169,6-Jul-09,53.4767447,6.2308041,0.128452326
12034,169,6-Jul-09,53.476767,6.2307983,0.209284495
12035,169,6-Jul-09,53.4767398,6.2308046,0.145945195
12036,169,6-Jul-09,53.4767431,6.2308063,0.064807407
12037,169,6-Jul-09,53.4767655,6.2308136,0.053851648
12038,169,6-Jul-09,53.4767743,6.2308164,0.036055513
12039,169,6-Jul-09,53.4767856,6.2307976,0.144913767
12040,169,6-Jul-09,53.4767512,6.2308138,0.051961524
12041,169,6-Jul-09,53.4767373,6.2308011,0.053851648
12042,169,6-Jul-09,53.4767469,6.2308185,0.270924344
12043,169,6-Jul-09,53.4767401,6.2308081,0.046904158
12044,169,6-Jul-09,53.4767605,6.2308105,0.150332964
12045,169,6-Jul-09,53.4767445,6.230801,0.228254244
12046,169,6-Jul-09,53.4767693,6.2307743,0.06164414
12047,169,6-Jul-09,53.4767912,6.2307992,0.064031242
12048,169,6-Jul-09,53.4767499,6.2308113,0.070710678
12049,169,6-Jul-09,53.476767,6.2308031,0.156843871
12050,169,6-Jul-09,53.4767387,6.2308078,0.074833148
12051,169,6-Jul-09,53.4767329,6.2308124,0.136014705
12052,169,6-Jul-09,53.476747,6.2308115,0.070710678
12053,169,6-Jul-09,53.4767456,6.2308039,0.116619038
12054,169,6-Jul-09,53.4767521,6.2308061,0.104403065
12055,169,6-Jul-09,53.4767527,6.2308123,0.158429795
12056,169,6-Jul-09,53.4767524,6.2308133,0.075498344
12057,169,6-Jul-09,53.4767497,6.2308144,0.102469508
12058,169,6-Jul-09,53.4767568,6.2308141,0.112249722
12059,169,6-Jul-09,53.4767463,6.2308117,0.024494897
12060,169,6-Jul-09,53.4767642,6.2308133,0.187082869
12061,169,6-Jul-09,53.4767508,6.23081,0.192093727
12062,169,6-Jul-09,53.4767465,6.230811,0.028284271
12063,169,6-Jul-09,53.4767495,6.2308099,0.050990195
12064,169,6-Jul-09,53.4767433,6.2308135,0.046904158
12065,169,6-Jul-09,53.4767508,6.2308142,0.074833148
12066,169,6-Jul-09,53.4767836,6.2307991,0.366878727
12067,169,6-Jul-09,53.4767509,6.2308135,0.067082039
12068,169,6-Jul-09,53.4767541,6.2308085,0.050990195
12069,169,6-Jul-09,53.4767744,6.2309068,0.014142136
12070,169,6-Jul-09,53.4767726,6.2309011,0.014142136
12071,169,6-Jul-09,53.4617872,6.2593989,0.080622577
12072,169,6-Jul-09,53.4615117,6.2607113,0.178325545
12073,169,6-Jul-09,53.4612552,6.2616125,0.337194306
12074,169,6-Jul-09,53.4611452,6.2618209,0.098994949
12075,169,6-Jul-09,53.4608567,6.2619075,0.107238053
12076,169,6-Jul-09,53.4605868,6.2620825,0.871435597
12077,169,6-Jul-09,53.4619246,6.2639875,0.122474487
12078,169,6-Jul-09,53.4617871,6.2643092,0.054772256
12079,169,6-Jul-09,53.4615498,6.2614308,0.09486833
12080,169,6-Jul-09,53.4616597,6.2606872,0.064031242
12081,169,6-Jul-09,53.4614394,6.2607484,0.116619038
12082,169,6-Jul-09,53.4611202,6.2610575,0.362767143
12083,169,6-Jul-09,53.4609246,6.2609109,0.172336879
12084,169,6-Jul-09,53.4612054,6.2612797,0.202731349
12085,169,6-Jul-09,53.461238,6.2611818,0.391024296
12086,169,6-Jul-09,53.4614433,6.2611587,0.10198039
12087,169,6-Jul-09,53.4614511,6.2611634,0.112249722
12088,169,6-Jul-09,53.4614738,6.261164,0.017320508
12089,169,6-Jul-09,53.4613683,6.2608815,0.1396424
12090,169,6-Jul-09,53.4617751,6.2604337,0.237065392
12091,169,6-Jul-09,53.4616788,6.2603808,0.320936131
12092,169,6-Jul-09,53.4620164,6.2604623,0.309030743
12093,169,6-Jul-09,53.4766564,6.2256424,0.278028775
